,NAME,ADDRESS_1,CATE,SUBCATE,STATION_NAME,LAT_1,LON_1
0,패션5,서울 용산구 이태원로 272-0,맛집,카페/찻집,한강진,37.53871182,127.0020751
1,경리단길,서울 용산구,맛집,기타음식,녹사평,37.53242743,126.9905778
2,코끼리베이글한남점,서울 용산구 서빙고로91길 10-0,맛집,카페/찻집,이태원,37.52438113,127.0015941
3,몽탄,서울 용산구 백범로99길 50-0,맛집,한식,삼각지,37.53599585,126.9722454
4,고메이494한남,서울 용산구 한남대로 91-0,맛집,외국식,한강진,37.53656366,127.0021344
5,명동교자이태원점,서울 용산구 녹사평대로 136-0,맛집,한식,녹사평,37.53087243,126.9909557
6,돈까스잔치동빙고점,서울 용산구 서빙고로 297-0,맛집,외국식,이태원,37.52125317,126.9964164
7,동아냉면이태원점,서울 용산구 대사관로 45-1,맛집,한식,한남,37.53371007,127.0032596
8,쥬에,서울 용산구 독서당로 124-7,맛집,외국식,옥수,37.53748678,127.0127915
9,카페노티드한남,서울 용산구 대사관로5길 12-0,맛집,카페/찻집,이태원,37.5348433,127.0008582
10,평양집,서울 용산구 한강대로 186-0,맛집,한식,삼각지,37.53485647,126.9739683
11,오아시스한남점,서울 용산구 이태원로45길 30-0,맛집,카페/찻집,이태원,37.53660528,126.9979693
12,남영돈,서울 용산구 한강대로80길 17-0,맛집,한식,숙대입구,37.54274937,126.9737758
13,메종 한남,서울 용산구 유엔빌리지3길 24-0,맛집,외국식,옥수,37.53424947,127.0129218
14,나리의집,서울 용산구 이태원로 245-0,맛집,한식,한강진,37.53690831,127.0000401
15,문배동육칼,서울 용산구 백범로90길 50-0,맛집,한식,삼각지,37.53662284,126.9703239
16,봉피양용산점,서울 용산구 한강대로40길 31-0,맛집,한식,신용산,37.5303367,126.9709213
17,한남북엇국,서울 용산구 독서당로 65-7,맛집,한식,한남,37.53395698,127.0080665
18,동빙고,서울 용산구 이촌로 319-0,맛집,카페/찻집,이촌,37.51796297,126.982327
19,제주식당,서울 용산구 대사관로 48-0,맛집,한식,이태원,37.53335606,127.0035497
20,오스테리아오르조한남,서울 용산구 한남대로20길 47-0,맛집,외국식,한남,37.53490149,127.0094797
21,콘하스한남점,서울 용산구 이태원로55나길 22-0,맛집,카페/찻집,한강진,37.53685225,126.9980384
22,이촌동면옥이촌직영점,서울 용산구 이촌로54길 17-0,맛집,한식,이촌,37.52058635,126.9675667
23,오근내2닭갈비,서울 용산구 한강대로11길 13-0,맛집,외국식,용산,37.52508771,126.9628026
24,올드페리도넛,서울 용산구 한남대로27길 66-0,맛집,카페/찻집,한강진,37.53959965,127.0030003
25,오만지아,서울 용산구 유엔빌리지길 14-0,맛집,외국식,한남,37.53397235,127.0098302
26,현대본가,서울 용산구 이태원로4길 24-0,맛집,한식,삼각지,37.53350572,126.9753592
27,현선이네용산본점,서울 용산구 한강대로39길 2-13,맛집,간이음식,신용산,37.53115086,126.9692181
28,단비,서울 용산구 한남대로20길 21-12,맛집,한식,한남,37.53522203,127.0087938
29,챔프커피2작업실,서울 용산구 녹사평대로26가길 24-0,맛집,카페/찻집,이태원,37.53249931,126.9928269
30,라쿠치나본점,서울 용산구 회나무로44길 10-0,맛집,외국식,한강진,37.54054857,126.9964576
31,부자피자한강진1호점,서울 용산구 이태원로55가길 28-0,맛집,간이음식,한강진,37.53726456,126.9998026
32,한와담한남본점,서울 용산구 독서당로 65-1,맛집,한식,한남,37.53383186,127.0077462
33,IOU,서울 용산구 원효로1길 16-0,맛집,외국식,마포,37.53516407,126.9456245
34,차이옌,서울 용산구 이촌로88길 8-0,맛집,외국식,이촌,37.51825205,126.9777613
35,앤더슨씨나인원한남점,서울 용산구 한남대로 91-0,맛집,외국식,한강진,37.53656366,127.0021344
36,다운타우너한남,서울 용산구 대사관로5길 12-0,맛집,간이음식,이태원,37.5348433,127.0008582
37,한입소반숙대본점,서울 용산구 청파로45길 3-0,맛집,간이음식,숙대입구,37.54410059,126.9703138
38,폴바셋한남커피스테이션점,서울 용산구 한남대로 48-0,맛집,카페/찻집,한남,37.53334673,127.008171
39,종점숯불갈비,서울 용산구 장문로 112-0,맛집,한식,한남,37.52639595,127.0019639
40,보니스피자펍,서울 용산구 신흥로3길 2-0,맛집,간이음식,녹사평,37.54119022,126.9869347
41,라인드한남,서울 용산구 이태원로55길 11-0,맛집,외국식,한강진,37.53824881,127.000859
42,용문해장국,서울 용산구 효창원로 110-0,맛집,한식,효창공원앞,37.53796969,126.9608836
43,써머레인,서울 용산구 이태원로55가길 49-0,맛집,외국식,한강진,37.53635969,126.9992667
44,바토스이태원점,서울 용산구 이태원로15길 1-0,맛집,외국식,이태원,37.53461873,126.9901904
45,파리크라상한남점,서울 용산구 독서당로 78-0,맛집,간이음식,한남,37.53395545,127.0092798
46,더베이커스테이블본점,서울 용산구 녹사평대로 244-1,맛집,카페/찻집,녹사평,37.53944936,126.9874671
47,레에스티우지중해상점,서울 용산구 대사관로20길 5-0,맛집,외국식,한남,37.53313954,127.0037965
48,24시뼈다귀감자탕,서울 용산구 대사관로 73-1,맛집,한식,한남,37.53353345,127.006142
49,초원,서울 용산구 한강대로80길 7-0,맛집,한식,숙대입구,37.54276054,126.9733557
50,뇨끼바,서울 용산구 한남대로20길 41-4,맛집,외국식,한남,37.53501267,127.009505
51,맥심플랜트,서울 용산구 이태원로 250-0,맛집,카페/찻집,한강진,37.53698993,127.0009969
52,우스블랑,서울 용산구 효창원로70길 4-0,맛집,간이음식,효창공원앞,37.54141227,126.9623814
53,동아냉면,서울 용산구 우사단로 5-0,맛집,한식,한남,37.53095228,126.9965648
54,쌤쌤쌤,서울 용산구 한강대로50길 25-0,맛집,외국식,삼각지,37.53157678,126.972159
55,타르틴베이커리한남점,서울 용산구 한남대로18길 22-0,맛집,간이음식,한남,37.53439322,127.0085428
56,고메이494한남,서울 용산구 한남대로 91-0,맛집,전문음식,한강진,37.53656366,127.0021344
57,난포한남점,서울 용산구 이태원로49길 18-0,맛집,한식,한강진,37.53716374,126.9995023
58,쌍대포본점,서울 용산구 청파로 291-0,맛집,한식,숙대입구,37.54558365,126.9700118
59,블루보틀한남카페,서울 용산구 한남대로 91-0,맛집,카페/찻집,한강진,37.53656366,127.0021344
60,오근내닭갈비,서울 용산구 이촌로29길 15-0,맛집,외국식,용산,37.52452321,126.9597156
61,효뜨,서울 용산구 한강대로40가길 6-0,맛집,외국식,신용산,37.53035094,126.9713078
62,갯마을한강로점,서울 용산구 서빙고로 56-0,맛집,한식,이촌,37.52303754,126.9703364
63,비스테까,서울 용산구 회나무로 49-0,맛집,외국식,녹사평,37.54007911,126.9920933
64,창성옥용문본점,서울 용산구 새창로 124-10,맛집,한식,효창공원앞,37.53639044,126.9604102
65,소설한남,서울 용산구 한남대로20길 21-18,맛집,한식,한남,37.53522065,127.0091051
66,보마켓경리단점,서울 용산구 녹사평대로 286-0,맛집,외국식,녹사평,37.5431279,126.9895145
67,휴135,서울 용산구 이태원로55나길 6-0,맛집,한식,한강진,37.53666612,126.9990956
68,미미옥신용산점,서울 용산구 한강대로15길 27-0,맛집,한식,용산,37.52628257,126.9629506
69,원대구탕,서울 용산구 한강대로62가길 8-0,맛집,한식,삼각지,37.53469435,126.9742216
70,부첼리하우스,서울 용산구 독서당로 122-1,맛집,외국식,옥수,37.53684643,127.0128552
71,크레이트커피,서울 용산구 독서당로 97-0,맛집,카페/찻집,한남,37.53531764,127.0107932
72,리틀넥한남,서울 용산구 한남대로27길 66-0,맛집,외국식,한강진,37.53959965,127.0030003
73,단박왕돈까스,서울 용산구 백범로90길 74-0,맛집,외국식,삼각지,37.53807675,126.9698651
74,일일향7호점,서울 용산구 한강대로40길 26-0,맛집,외국식,신용산,37.53004777,126.9706246
75,눕카페,서울 용산구 신흥로26길 20-0,맛집,카페/찻집,숙대입구,37.5451036,126.9838857
76,로코스비비큐경리단길본점,서울 용산구 회나무로 83-0,맛집,외국식,한강진,37.54098714,126.9955404
77,우다움82,서울 용산구 한강대로40길 26-0,맛집,한식,응암,37.53004777,126.9706246
78,잠수교집본점,서울 용산구 장문로 81-0,맛집,한식,신용산,37.52619792,126.9986361
79,청한남점,서울 용산구 한남대로20길 47-24,맛집,외국식,한남,37.53536654,127.0100534
80,에피세리꼴라주,서울 용산구 한남대로20길 47-24,맛집,외국식,한남,37.53536654,127.0100534
81,마오이태원점,서울 용산구 회나무로 57-0,맛집,외국식,녹사평,37.54033478,126.9929232
82,파리크라상이촌점,서울 용산구 이촌로 245-0,맛집,간이음식,이촌,37.51994833,126.9744268
83,MTL효창점,서울 용산구 효창원로69길 25-0,맛집,카페/찻집,효창공원앞,37.54203159,126.9609022
84,소수,서울 용산구 한남대로20길 31-0,맛집,한식,한남,37.53513004,127.0086889
85,더백푸드트럭,서울 용산구 신흥로20길 45-1,맛집,간이음식,한강진,37.54752722,126.9840432
86,오츠커피,서울 용산구 원효로89길 13-12,맛집,카페/찻집,남영,37.54041276,126.9677636
87,레호이,서울 용산구 소월로38가길 5-0,맛집,외국식,한강진,37.54323355,126.9901697
88,바다식당,서울 용산구 이태원로 245-0,맛집,한식,한강진,37.53690831,127.0000401
0,VIPS프리미어목동41타워점,서울 양천구 목동동로 293-0,맛집,외국식,오목교,37.52817831,126.875772
1,가랑누룽지삼계탕,서울 양천구 목동동로14길 5-0,맛집,한식,목동,37.52440427,126.872204
2,강릉스낵,서울 양천구 목동동로 228-2,맛집,간이음식,오목교,37.52576814,126.8721425
3,경복궁목동점,서울 양천구 목동동로 189-0,맛집,한식,오목교,37.52294129,126.8701237
4,금강호민물장어신월본점,서울 양천구 남부순환로 431-0,맛집,외국식,까치산,37.52949532,126.8330264
5,금화왕돈까스신월점,서울 양천구 화곡로 91-0,맛집,외국식,화곡,37.53977532,126.8321698
6,나폴레옹과자점목동점,서울 양천구 목동동로 401-0,맛집,간이음식,오목교,37.53637527,126.8811263
7,닥터로빈목동점,서울 양천구 오목로 299-0,맛집,외국식,오목교,37.5260837,126.8703553
8,달콤커피목동역점,서울 양천구 목동로 213-0,맛집,카페/찻집,목동,37.52747489,126.8638297
9,대가,서울 양천구 신정중앙로 66-0,맛집,한식,신정,37.5266057,126.8590707
10,더브라운목동점,서울 양천구 오목로 354-0,맛집,외국식,오목교,37.52398126,126.8767961
11,더아리엘목동점,서울 양천구 오목로 300-0,맛집,외국식,오목교,37.5248304,126.8700225
12,동호철판낙지,서울 양천구 신월로15길 12-0,맛집,외국식,신정네거리,37.51955239,126.8419847
13,락앤웍목동점,서울 양천구 목동동로 233-3,맛집,외국식,오목교,37.52784649,126.8716543
14,락희안목동직영점,서울 양천구 오목로 330-0,맛집,외국식,오목교,37.52443266,126.8739756
15,마루샤브목동점,서울 양천구 목동동로 339-0,맛집,외국식,오목교,37.53217536,126.8767439
16,마실목동점,서울 양천구 목동동로 55-0,맛집,한식,양천구청,37.51552334,126.8614004
17,마장동김씨신정네거리역점,서울 양천구 중앙로34길 17-0,맛집,한식,신정네거리,37.51966634,126.8537165
18,만복순대국,서울 양천구 목동로 219-0,맛집,한식,목동,37.52794674,126.8638215
19,망향비빔국수양천점,서울 양천구 신월로 344-0,맛집,한식,신정,37.52162706,126.8592474
20,먹자대게,서울 양천구 목동서로 213-0,맛집,외국식,오목교,37.52801699,126.8706157
21,밥초,서울 양천구 오목로48길 10-0,맛집,외국식,목동,37.52499714,126.8628168
22,봉스시,서울 양천구 은행정로7길 25-0,맛집,외국식,신정,37.52199514,126.8567904
23,봉피양신월점,서울 양천구 신월로 112-0,맛집,한식,신정네거리,37.51588358,126.8365441
24,부산돼지국밥신월점,서울 양천구 남부순환로 344-0,맛집,한식,화곡,37.53622511,126.8277249
25,브런치빈목동점,서울 양천구 목동동로 233-3,맛집,외국식,오목교,37.52784649,126.8716543
26,비엔나커피하우스목동7단지점,서울 양천구 목동서로 211-0,맛집,카페/찻집,오목교,37.52796256,126.8710967
27,살구나무집칼국수,서울 양천구 중앙로32길 35-0,맛집,한식,신정네거리,37.5195002,126.8575575
28,삿뽀로목동점,서울 양천구 목동동로 189-0,맛집,외국식,오목교,37.52294129,126.8701237
29,색동저고리,서울 양천구 목동동로 411-0,맛집,한식,마포,37.53672622,126.8822136
30,서가앤쿡서울목동점,서울 양천구 오목로 286-0,맛집,외국식,목동,37.52513079,126.8692807
31,소플러스신월점,서울 양천구 화곡로 64-0,맛집,한식,화곡,37.53905784,126.8289563
32,송추가마골인어반목동점,서울 양천구 목동동로 293-0,맛집,한식,오목교,37.52817831,126.875772
33,스시노미찌,서울 양천구 목동동로 293-0,맛집,외국식,오목교,37.52817831,126.875772
34,시골식당,서울 양천구 중앙로36길 22-9,맛집,한식,신정네거리,37.51918059,126.8563432
35,신선설농탕목동점,서울 양천구 목동서로 349-0,맛집,한식,양천구청,37.51740654,126.8653068
36,아웃백스테이크하우스목동점,서울 양천구 목동동로 293-0,맛집,외국식,오목교,37.52817831,126.875772
37,애슐리퀸즈목동행복한백화점점,서울 양천구 목동동로 309-0,맛집,외국식,오목교,37.52914353,126.8760086
38,양천뼈다귀,서울 양천구 목동동로 258-0,맛집,한식,오목교,37.52534139,126.8751427
39,양천옥설렁탕,서울 양천구 등촌로 86-0,맛집,한식,까치산,37.53770404,126.8639039
40,억조1978,서울 양천구 목동동로10길 24-0,맛집,한식,오목교,37.51935395,126.8723512
41,옛날마차,서울 양천구 신정중앙로 84-0,맛집,외국식,목동,37.52650155,126.8609008
42,오목집목동본점,서울 양천구 목동서로 155-0,맛집,외국식,오목교,37.52999562,126.875072
43,원두막,서울 양천구 신목로 56-0,맛집,한식,오목교,37.51985627,126.8729474
44,원조우리분식멸치국수,서울 양천구 오목로 14-0,맛집,한식,신정네거리,37.52122037,126.8392809
45,은행골목동점,서울 양천구 목동서로 155-0,맛집,외국식,오목교,37.52999562,126.875072
46,이조면옥,서울 양천구 신목로 88-0,맛집,한식,양천향교,37.522405,126.8749487
47,일미락,서울 양천구 목동동로 226-16,맛집,한식,오목교,37.5254169,126.8729555
48,제주은희네해장국양천목동점,서울 양천구 오목로 321-1,맛집,한식,오목교,37.5252739,126.8731125
49,젠틀한식탁,서울 양천구 목동동로14길 6-1,맛집,외국식,오목교,37.52417865,126.872201
50,진대감목동점,서울 양천구 오목로 337-10,맛집,한식,오목교,37.52521098,126.8753673
51,착한낙지목동점,서울 양천구 국회대로 289-0,맛집,외국식,목동,37.53053052,126.8670445
52,창고43목동점,서울 양천구 목동서로 159-1,맛집,한식,오목교,37.52823182,126.8749907
53,초애삼계탕,서울 양천구 남부순환로 605-0,맛집,한식,신정네거리,37.51505228,126.8407413
54,크리스피크림도넛오목교점,서울 양천구 오목로 300-0,맛집,간이음식,오목교,37.5248304,126.8700225
55,토다이U목동점,서울 양천구 목동동로 401-0,맛집,외국식,오목교,37.53637527,126.8811263
56,파리크라상목동점,서울 양천구 목동동로 293-0,맛집,간이음식,오목교,37.52817831,126.875772
57,파티세리소나2호점,서울 양천구 신목로12길 8-0,맛집,간이음식,오목교,37.52094096,126.8743533
58,팔각도목동본점,서울 양천구 목동동로 266-1,맛집,외국식,오목교,37.52560584,126.8755729
59,포코아,서울 양천구 목동중앙북로24길 23-13,맛집,외국식,염창,37.5453183,126.8783583
60,푸주옥,서울 양천구 남부순환로 663-0,맛집,한식,교대,37.51021975,126.8429602
61,한스목동점,서울 양천구 오목로 287-0,맛집,간이음식,목동,37.52564171,126.8694142
62,할머니추어탕,서울 양천구 가로공원로 146-0,맛집,한식,화곡,37.53614558,126.8321863
63,항아리보쌈,서울 양천구 신목로 48-0,맛집,외국식,오목교,37.51965077,126.8734724
64,현경목동점 ,서울 양천구 오목로 312-0,맛집,외국식,오목교,37.52469094,126.872013
65,황금오리농장,서울 양천구 국회대로 176-0,맛집,외국식,신정,37.52825995,126.8544712
66,히노야마목동점,서울 양천구 목동서로 349-0,맛집,외국식,양천구청,37.51740654,126.8653068
0,1인1잔,서울 은평구 연서로 534-0,맛집,카페/찻집,구파발,37.64097221,126.9379431
1,송추가마골은평2호점,서울 은평구 북한산로 228-1,맛집,한식,구파발,37.65081355,126.9375721
2,아웃백스테이크하우스구파발점,서울 은평구 통일로 1080-0,맛집,외국식,구파발,37.63923423,126.9175304
3,만석장,서울 은평구 대서문길 43-10,맛집,한식,구파발,37.65585506,126.9495606
4,쿠우쿠우연신내점,서울 은평구 통일로 856-0,맛집,외국식,연신내,37.61962267,126.9215229
5,봉희설렁탕본점,서울 은평구 증산로 413-0,맛집,한식,새절,37.59314092,126.9138467
6,만포면옥본점,서울 은평구 연서로 171-0,맛집,한식,구산,37.61414252,126.9174604
7,양촌리은평점,서울 은평구 은평로 141-0,맛집,한식,역촌,37.60087189,126.9232624
8,경복궁녹번점,서울 은평구 서오릉로 4-0,맛집,한식,역촌,37.60201037,126.927532
9,홍익돈까스은평점,서울 은평구 북한산로 232-0,맛집,외국식,구파발,37.65129022,126.9373356
10,벙구갈비,서울 은평구 응암로 269-0,맛집,한식,불광,37.59600876,126.9187711
11,홍제동우동국수,서울 은평구 서오릉로 242-0,맛집,한식,구산,37.61634298,126.9078137
12,롱브레드은평한옥마을점,서울 은평구 연서로 530-0,맛집,외국식,구파발,37.64082058,126.9377883
13,횟집울릉도,서울 은평구 서오릉로 29-4,맛집,외국식,역촌,37.60353582,126.9247666
14,제주은희네해장국증산점,서울 은평구 증산로 335-0,맛집,한식,증산,37.58643368,126.9119046
15,전문서부감자국,서울 은평구 서오릉로 8-0,맛집,한식,역촌,37.60226075,126.9269331
16,갈현동할머니떡볶이,서울 은평구 통일로87길 8-1,맛집,간이음식,연신내,37.62348406,126.9187659
17,효면옥,서울 은평구 증산로 429-0,맛집,한식,새절,37.5946454,126.9142257
18,37.5녹번점,서울 은평구 통일로 636-0,맛집,카페/찻집,녹번,37.60351712,126.9353113
19,세븐차이나,서울 은평구 북한산로 242-0,맛집,외국식,삼송,37.65198601,126.9377682
20,삼천리골돼지집,서울 은평구 연서로54길 32-0,맛집,한식,구파발,37.64330793,126.9425908
21,머슴과마님,서울 은평구 응암로 369-1,맛집,한식,역촌,37.60427714,126.9223683
22,사슴집,서울 은평구 연서로54길 20-1,맛집,한식,구파발,37.6433773,126.9409276
23,청솔집,서울 은평구 연서로54길 67-0,맛집,한식,구파발,37.64247316,126.9459936
24,삿뽀로녹번점,서울 은평구 서오릉로 4-0,맛집,외국식,역촌,37.60201037,126.927532
25,모이세해장국,서울 은평구 연서로 60-0,맛집,한식,응암,37.60442119,126.9159033
26,폴스타베이커스,서울 은평구 서오릉로 256-0,맛집,카페/찻집,구산,37.61718811,126.907013
27,역촌왕돈까스역촌본점,서울 은평구 진흥로 121-1,맛집,외국식,역촌,37.6076327,126.9236277
28,원조양평해장국,서울 은평구 연서로 203-0,맛집,한식,연신내,37.61693681,126.9187134
29,아리산채,서울 은평구 수색로 217-1,맛집,외국식,디지털미디어시티,37.57862002,126.8995338
30,아웃백스테이크하우스구파발점,서울 은평구 통일로 1080-0,맛집,전문음식,구파발,37.63923423,126.9175304
31,이가네가마솥설렁탕,서울 은평구 진흥로 130-0,맛집,한식,역촌,37.60751209,126.9246559
32,원조두꺼비집불오징어,서울 은평구 연서로28길 5-0,맛집,한식,연신내,37.61814726,126.9210547
33,벙구갈비,서울 은평구 은평로 32-0,맛집,한식,불광,37.59797815,126.9113865
34,오레노라멘은평점,서울 은평구 불광천길 366-0,맛집,외국식,새절,37.59030365,126.9143912
35,제주도그릴본점,서울 은평구 응암로 373-0,맛집,한식,역촌,37.60456377,126.9224105
36,신라갈비,서울 은평구 북한산로 281-12,맛집,한식,구파발,37.65565217,126.9401566
37,미스터아구DMC점,서울 은평구 수색로 190-0,맛집,한식,디지털미디어시티,37.57866003,126.9016799
38,중화원,서울 은평구 통일로66길 10-16,맛집,외국식,불광,37.60995374,126.9317139
39,가이오국수본점,서울 은평구 연서로 132-0,맛집,한식,구산,37.61053808,126.9172851
40,본페뜨은평점,서울 은평구 통일로71길 16-0,맛집,외국식,백석,37.61344879,126.9260762
41,채선당구산점,서울 은평구 연서로 106-0,맛집,외국식,구산,37.6083602,126.9158698
42,보원집,서울 은평구 역말로 83-25,맛집,한식,역촌,37.60745595,126.9188027
43,근린커피,서울 은평구 응암로21길 23-0,맛집,카페/찻집,새절,37.5941999,126.915399
44,금바위감자탕증산점,서울 은평구 증산로 353-0,맛집,한식,새절,37.58793027,126.9125703
45,HUGA,서울 은평구 진관2로 19-0,맛집,카페/찻집,성신여대입구,37.63485353,126.9195847
46,둘렛길맛집,서울 은평구 불광로18가길 49-0,맛집,한식,독바위,37.62599909,126.9336402
47,카페볼가심,서울 은평구 진관길 10-0,맛집,카페/찻집,구파발,37.64190251,126.9395689
48,1인1상,서울 은평구 연서로 534-0,맛집,기타음식,구파발,37.64097221,126.9379431
49,쏘렌토북한산은평점,서울 은평구 북한산로 226-0,맛집,외국식,구파발,37.65076032,126.9370947
50,우주미,서울 은평구 은평로 185-0,맛집,한식,녹번,37.60217174,126.9282596
51,복호두은평역촌점,서울 은평구 진흥로1길 28-0,맛집,간이음식,역촌,37.60295931,126.9189617
52,대림시장감자국거리,서울 은평구 응암로 172-0,맛집,기타음식,새절,37.58721976,126.9166964
53,YM에스프레소룸,서울 은평구 진관3로 67-0,맛집,카페/찻집,구파발,37.64276446,126.9209327
54,탕면,서울 은평구 진관3로 33-0,맛집,외국식,구파발,37.63975288,126.9199455
55,참나무본가은평점,서울 은평구 통일로 1020-0,맛집,한식,구파발,37.63336436,126.9178522
56,쿠우쿠우연신내점,서울 은평구 통일로 856-0,맛집,전문음식,연신내,37.61962267,126.9215229
57,둔내막국수,서울 은평구 북한산로 255-0,맛집,한식,남위례,37.65304223,126.9379368
58,태조대림감자국,서울 은평구 응암로 172-0,맛집,한식,새절,37.58721976,126.9166964
59,플롭,서울 은평구 불광천길 338-0,맛집,간이음식,새절,37.58910295,126.9141017
60,오봉집녹번점,서울 은평구 진흥로 66-0,맛집,한식,역촌,37.60274911,126.9214992
61,보들이쭈꾸미,서울 은평구 은평로 46-0,맛집,외국식,응암,37.59830413,126.9130966
62,애슐리퀸즈롯데몰은평점,서울 은평구 통일로 1050-0,맛집,외국식,구파발,37.63753667,126.9179003
63,응암동감자탕골목,서울 은평구,맛집,기타음식,새절,37.60281744,126.928941
64,스시쇼부,서울 은평구 은평로13길 11-9,맛집,외국식,역촌,37.60203252,126.925052
65,진곰숯불갈비,서울 은평구 증산로 345-0,맛집,한식,증산,37.58730505,126.9124176
66,스페이스헬레나,서울 은평구 진관길 4-0,맛집,카페/찻집,구파발,37.64211365,126.9389505
67,동굴과화로구이,서울 은평구 은평로 185-0,맛집,한식,녹번,37.60217174,126.9282596
68,야래향,서울 은평구 통일로 1010-0,맛집,외국식,회현,37.63279715,126.9185714
69,서오릉피자구산역점,서울 은평구 서오릉로 124-0,맛집,간이음식,구산,37.61049504,126.9190167
0,삼청동수제비본점,서울 종로구 삼청로 101-1,맛집,한식,안국,37.58460966,126.9819246
1,토속촌삼계탕,서울 종로구 자하문로5길 5-0,맛집,한식,경복궁,37.57760304,126.9716322
2,더숲초소책방,서울 종로구 인왕산로 172-0,맛집,카페/찻집,무악재,37.5859537,126.9642777
3,런던베이글뮤지엄,서울 종로구 북촌로4길 20-0,맛집,간이음식,안국,37.57917013,126.9862027
4,대성집,서울 종로구 사직로 5-0,맛집,한식,독립문,37.57273299,126.9609312
5,황생가칼국수,서울 종로구 북촌로5길 78-0,맛집,한식,안국,37.58007909,126.9806686
6,진옥화할매원조닭한마리본점,서울 종로구 종로40가길 18-0,맛집,한식,동대문,37.57037376,127.0056975
7,더피아노,서울 종로구 평창6길 71-0,맛집,카페/찻집,신풍,37.61726719,126.9748006
8,스태픽스,서울 종로구 사직로9길 22-0,맛집,카페/찻집,경복궁,37.57747279,126.967882
9,광화문미진본점,서울 종로구 종로 19-0,맛집,한식,종각,37.57000616,127.0028359
10,카페노티드안국,서울 종로구 북촌로 6-3,맛집,카페/찻집,안국,37.57746128,126.9860399
11,테르트르,서울 종로구 낙산5길 46-0,맛집,카페/찻집,창신,37.57822346,127.0111929
12,몽중헌안국점,서울 종로구 북촌로 31-22,맛집,외국식,안국,37.5796105,126.9838388
13,청진옥본점,서울 종로구 종로3길 32-0,맛집,한식,광화문,37.57172964,126.9794632
14,깃대봉냉면,서울 종로구 지봉로12길 3-0,맛집,한식,창신,37.57718184,127.0157443
15,혜화칼국수,서울 종로구 창경궁로35길 13-0,맛집,한식,혜화,37.58656727,127.0015069
16,진진수라광화문점,서울 종로구 종로5길 7-0,맛집,한식,종각,37.5706161,126.9805599
17,이문설농탕,서울 종로구 우정국로 38-13,맛집,한식,종각,37.57276142,126.983898
18,나누미떡볶이성대본점,서울 종로구 성균관로 9-1,맛집,간이음식,혜화,37.5837076,126.99792
19,경복궁관훈점,서울 종로구 인사동5길 38-0,맛집,한식,종각,37.57258424,126.9842107
20,온천집,서울 종로구 돈화문로11나길 31-8,맛집,한식,종로3가,37.57409997,126.9897997
21,낙산냉면,서울 종로구 지봉로5길 8-0,맛집,한식,동묘앞,37.57448613,127.0152638
22,블루보틀삼청카페,서울 종로구 북촌로5길 76-0,맛집,카페/찻집,안국,37.58015345,126.9808643
23,어니언안국점,서울 종로구 계동길 5-0,맛집,카페/찻집,안국,37.5773851,126.9863764
24,송추가마골인어반광화문점,서울 종로구 새문안로5길 31-0,맛집,한식,광화문,37.57297651,126.9743513
25,효자베이커리,서울 종로구 필운대로 54-0,맛집,간이음식,경복궁,37.58094128,126.9686674
26,쉐이크쉑종각점,서울 종로구 종로 33-0,맛집,간이음식,종각,37.57033289,127.0047761
27,아키비스트,서울 종로구 효자로13길 52-0,맛집,카페/찻집,경복궁,37.58221854,126.9726787
28,테라로사광화문지점,서울 종로구 종로1길 50-0,맛집,카페/찻집,광화문,37.57472447,126.9790224
29,모도우광화문점,서울 종로구 율곡로 6-0,맛집,한식,안국,37.57545386,126.9797758
30,소금집델리안국점,서울 종로구 북촌로4길 19-0,맛집,간이음식,안국,37.57946016,126.9862321
31,슬로우파크,서울 종로구 삼청로 141-0,맛집,카페/찻집,안국,37.58791624,126.981501
32,런던베이글뮤지엄안국점,서울 종로구 북촌로4길 20-0,맛집,간이음식,안국,37.57917013,126.9862027
33,마이클바이해비치,서울 종로구 우정국로 26-0,맛집,외국식,종각,37.57149666,126.983659
34,한일관광화문점,서울 종로구 종로1길 50-0,맛집,한식,광화문,37.57472447,126.9790224
35,서린낙지,서울 종로구 종로 19-0,맛집,외국식,종각,37.57000616,127.0028359
36,핏제리아오,서울 종로구 동숭길 86-0,맛집,간이음식,혜화,37.58209584,127.0043262
37,JW메리어트동대문더라운지,서울 종로구 청계천로 279-0,맛집,카페/찻집,동대문,37.57044853,127.0087438
38,청수당,서울 종로구 돈화문로11나길 31-9,맛집,카페/찻집,종로3가,37.57388148,126.9897844
39,애슐리퀸즈종각역점,서울 종로구 종로 51-0,맛집,외국식,종각,37.57506029,127.017487
40,하이디라오대학로점,서울 종로구 대학로 146-0,맛집,외국식,혜화,37.58424892,127.00203
41,스미스가좋아하는한옥,서울 종로구 삼청로 22-7,맛집,외국식,안국,37.57802796,126.9800739
42,메이탄종로점,서울 종로구 경교장1길 17-0,맛집,외국식,서대문,37.56854813,126.964615
43,서울서둘째로잘하는집,서울 종로구 삼청로 122-1,맛집,카페/찻집,안국,37.58625008,126.9818339
44,디마떼오대학로점,서울 종로구 동숭길 29-0,맛집,간이음식,혜화,37.58001879,127.0039362
45,용수산비원점,서울 종로구 창덕궁1길 2-0,맛집,한식,안국,37.57944506,126.989199
46,다운타우너안국,서울 종로구 북촌로 6-4,맛집,간이음식,안국,37.57746763,126.9863721
