,NAME,ADDRESS,CATE,SUBCATE,,LAT,LON,STATION_NAME
73,카페차성수점,서울 성동구 서울숲6길 2-0,맛집,카페/찻집,뚝섬역,37.54786444,127.0418483,뚝섬
74,쿠나,서울 성동구 연무장5길 9-16,맛집,외국식,성수역,37.54443911,127.0526591,성수
75,타이거풀,서울 성동구 성수이로7가길 7-0,맛집,외국식,성수역,37.54091058,127.0547124,성수
76,특우정,서울 성동구 무학로12길 13-0,맛집,한식,상왕십리역,37.56722305,127.0318586,상왕십리
77,프롤라,서울 성동구 연무장17길 5-0,맛집,카페/찻집,성수역,37.54125306,127.0609402,성수
78,하프커피성수점,서울 성동구 서울숲4길 12-0,맛집,카페/찻집,뚝섬역,37.5474025,127.0423244,뚝섬
79,할아버지공장,서울 성동구 성수이로7가길 9-0,맛집,카페/찻집,성수역,37.54117455,127.0549604,성수
80,호호식당성수동점,서울 성동구 서울숲4길 25-0,맛집,외국식,뚝섬역,37.54717615,127.0438631,뚝섬
81,화로구이마장점,서울 성동구 마장로 315-0,맛집,한식,마장역,37.56731674,127.0439535,마장
82,훼미리손칼국수보쌈,서울 성동구 왕십리로 134-0,맛집,한식,뚝섬역,37.54952648,127.0446298,뚝섬
