"T_IDX","STATION_NAME","T_NAME","CATE","ADDRESS","LAT","LON"
1784,"신촌","현대백화점 유플렉스/신촌점","관광지","서울 서대문구 연세로 13-0",37.55676922,126.9366259
1785,"신촌","메가박스/신촌","관광지","서울 서대문구 신촌역로 30-0",37.55976891,126.9419032
1786,"신촌","CGV/신촌아트레온","관광지","서울 서대문구 신촌로 129-0",37.55657482,126.9402923
1787,"신촌","현대백화점/신촌점","관광지","서울 서대문구 신촌로 83-0",37.55604708,126.9358205
1788,"신촌","하나로마트/신촌점","관광지","서울 마포구 신촌로 66-0",37.55613039,126.9331263
1789,"신촌","이마트/신촌점","관광지","서울 마포구 신촌로 94-0",37.55498601,126.936005
1790,"신촌","형제갈비","맛집","서울 서대문구 명물1길 2-0",37.55784,126.93735
1791,"신촌","티원연세대점","맛집","서울 서대문구 연세로 50-0",37.563805,126.94293
1792,"신촌","타코벨신촌점","맛집","서울 서대문구 연세로 26-1",37.557995,126.93712
1793,"신촌","키친봄날","맛집","서울 서대문구 신촌로11길 62-0",37.55895,126.93443
1794,"신촌","정육면체","맛집","서울 서대문구 연세로5다길 22-8",37.55684,126.93459
1795,"신촌","아웃백스테이크하우스신촌점","맛집","서울 서대문구 연세로12길 33-0",37.55912,126.938866
1796,"신촌","벽제갈비신촌점","맛집","서울 서대문구 명물길 22-0",37.557755,126.93805
1797,"신촌","난향","맛집","서울 서대문구 신촌로 67-0",37.556503,126.934044
1798,"신촌","아이스스퀘어","관광지","서울 서대문구 연세로7길 58-0",37.55828685,126.9337474
1799,"신촌","드림합주실/연대점","관광지","서울 서대문구 연세로9길 16-0",37.55860234,126.9358482
1800,"신촌","신촌문화발전소","관광지","서울 서대문구 연세로2나길 57-0",37.55796355,126.9398201
1801,"신촌","연세대세브란스병원/은명대강당","관광지","서울 서대문구 연세로 50-1",37.56243526,126.9410422
1802,"신촌","연세대세브란스병원/우리라운지","관광지","서울 서대문구 연세로 50-1",37.56235194,126.9410422
1803,"신촌","꾼낚시카페","관광지","서울 서대문구 명물길 66-0",37.55885233,126.9398756
1804,"신촌","연세대학교/언더우드관","관광지","서울 서대문구 연세로 50-0",37.5664048,126.9387529
1805,"신풍","신풍시장","관광지","서울 영등포구 신길로 164-0",37.5068304,126.9111843
1806,"신풍","낙지세상","맛집","서울 영등포구 신풍로 23-0",37.50037,126.90836
1807,"신풍","더피아노","맛집","서울 종로구 평창6길 71-0",37.617268,126.9748
1808,"신풍","썬프라자","관광지","서울 영등포구 신길로 39-0",37.4959983,126.9079069
1809,"쌍문","다람쥐어린이공원","관광지","서울 도봉구",37.64523182,127.0349495
1810,"쌍문","감포면옥","맛집","서울 도봉구 노해로 243-0",37.651447,127.035194
1811,"쌍문","둘리유아숲체험장","관광지","서울 도봉구",37.6524254,127.0298943
1812,"쌍문","쌍문근린공원","관광지","서울 도봉구",37.65334195,127.0288667
1813,"쌍문","하늘꽃정원","관광지","서울 도봉구",37.6426824,127.0424896
1814,"쌍문","창동시장","관광지","서울 도봉구 도봉로110나길 31-0",37.64762043,127.0349773
1815,"쌍문","쌍문시장","관광지","서울 도봉구 도봉로113길 23-0",37.6485092,127.0324219
1816,"쌍문","함석헌기념관","관광지","서울 도봉구 도봉로123길 33-6",37.65292537,127.0348661
1817,"쌍문","국립현대미술관/창동레지던시","관광지","서울 도봉구 덕릉로 257-0",37.64073237,127.0394214
1818,"쌍문","키즈팡팡/쌍문점","관광지","서울 도봉구 우이천로32길 38-0",37.64923129,127.0252559
1819,"쌍문","삼익쇼핑센터","관광지","서울 도봉구 덕릉로57길 30-0",37.64003799,127.0372827
1820,"쌍문","창골축구장","관광지","서울 도봉구 해등로3길 48-11",37.64848148,127.0410045
1821,"쌍문","초안산근린공원","관광지","서울 도봉구",37.64806486,127.0405045
1822,"쌍문","메가박스/창동","관광지","서울 도봉구 도봉로 558-0",37.65461964,127.0387824
1823,"쌍문","둘리뮤지엄","관광지","서울 도봉구 시루봉로1길 6-0",37.65239761,127.0276723
1824,"쌍문","신창시장","관광지","서울 도봉구 덕릉로57길 10-0",37.6394825,127.0375604
1825,"쌍문","황금코다리쌍문점","맛집","서울 도봉구 시루봉로 68-0",37.65683,127.028244
1826,"쌍문","호호분식","맛집","서울 도봉구 도봉로121길 32-0",37.652443,127.0348
1827,"쌍문","태림산채정식","맛집","서울 도봉구 노해로60길 32-0",37.649982,127.03425
1828,"쌍문","천지연서울창동점","맛집","서울 도봉구 도봉로 526-0",37.652008,127.03715
1829,"쌍문","채선당쌍문점","맛집","서울 도봉구 도봉로 533-0",37.65302,127.03695
1830,"쌍문","쭈꾸미킹","맛집","서울 도봉구 도봉로 421-0",37.64377,127.03125
1831,"쌍문","조마루감자탕쌍문점","맛집","서울 도봉구 도봉로 569-0",37.655895,127.03859
1832,"쌍문","일심해장국","맛집","서울 도봉구 방학로 204-0",37.66221,127.02946
1833,"쌍문","원주추어탕","맛집","서울 도봉구 방학로 247-0",37.661205,127.0247
1834,"쌍문","우설화창동점","맛집","서울 도봉구 도봉로 526-0",37.652008,127.03715
1835,"쌍문","오성정육식당","맛집","서울 도봉구 도봉로 500-0",37.649952,127.03588
1836,"쌍문","오리마을숯불회전구이도봉점","맛집","서울 도봉구 노해로 163-0",37.649334,127.02707
1837,"쌍문","쌍문동판다쓰","맛집","서울 도봉구 우이천로24길 49-0",37.64558,127.03169
1838,"쌍문","쌍문각갈비탕","맛집","서울 도봉구 노해로 180-0",37.650208,127.0285
1839,"쌍문","스시혼","맛집","서울 도봉구 도봉로110길 8-0",37.64623,127.03396
1840,"쌍문","설담재창동본점","맛집","서울 도봉구 도봉로 562-0",37.654842,127.03912
1841,"쌍문","설담재","맛집","서울 도봉구 도봉로 562-0",37.654842,127.03912
1842,"쌍문","산도토리임자탕","맛집","서울 도봉구 덕릉로60길 13-0",37.639633,127.04013
1843,"쌍문","문성해물짬뽕","맛집","서울 도봉구 우이천로 294-0",37.644028,127.02995
1844,"쌍문","모래스푼","맛집","서울 도봉구 시루봉로 2-0",37.65117,127.02878
1845,"쌍문","망향비빔국수창동점","맛집","서울 도봉구 도봉로 534-0",37.65276,127.03749
1846,"쌍문","뚱보냉면","맛집","서울 도봉구 도봉로110길 51-0",37.646355,127.03648
1847,"쌍문","동적깡통구이쌍문점","맛집","서울 도봉구 도봉로109길 30-0",37.647057,127.031685
1848,"쌍문","도레미즉석떡볶이","맛집","서울 도봉구 삼양로144길 18-0",37.651363,127.01388
1849,"쌍문","글림쌍문점","맛집","서울 도봉구 도봉로118길 6-8",37.648777,127.035324
1850,"쌍문","고려가든","맛집","서울 도봉구 방학로 266-40",37.662872,127.0227
1851,"쌍문","고기싸롱쌍문역점","맛집","서울 도봉구 도봉로 454-0",37.646236,127.03371
1852,"쌍문","정혜사","관광지","서울 도봉구 노해로 269-22",37.65203661,127.0390046
1853,"아차산","영화사","관광지","서울 광진구 영화사로 107-0",37.55431542,127.0982981
1854,"아차산","망향비빔국수광진구점","맛집","서울 광진구 천호대로 694-0",37.549313,127.09124
1855,"아차산","멕시칼리","맛집","서울 광진구 능동로36길 181-0",37.552723,127.088394
1856,"아차산","신성골목시장","관광지","서울 광진구",37.55754785,127.0889733
1857,"아차산","해오름공원","관광지","서울 광진구",37.55682573,127.0920563
1858,"아차산","아차산등산로입구","관광지","서울 광진구 긴고랑로 214-0",37.57166022,127.1037945
1859,"아차산","기원정사","관광지","서울 광진구 영화사로11길 41-8",37.55649246,127.0953894
1860,"아차산","구의시장","관광지","서울 광진구 광나루로37길 10-15",37.54442504,127.0905625
1861,"아차산","긴고랑공원","관광지","서울 광진구",37.55896437,127.0910286
1862,"아차산","아차산배수지체육공원","관광지","서울 광진구 천호대로 731-0",37.54879891,127.0967782
1863,"아차산","대게나라광장점","맛집","서울 광진구 천호대로 611-0",37.555126,127.08573
1864,"아차산","후문카페","맛집","서울 광진구 능동로36길 183-0",37.552643,127.088554
1865,"아차산","짬뽕지존아차산역점","맛집","서울 광진구 천호대로 682-0",37.550106,127.09028
1866,"아차산","장군갈비","맛집","서울 광진구 용마산로 11-0",37.55476,127.08816
1867,"아차산","원조할아버지손두부","맛집","서울 광진구 자양로 324-0",37.554077,127.09419
1868,"아차산","안다즈커피","맛집","서울 광진구 천호대로132길 10-0",37.55036,127.089516
1869,"아차산","신토불이떡볶이본점","맛집","서울 광진구 자양로43길 42-0",37.552547,127.09045
1870,"아차산","서북면옥","맛집","서울 광진구 자양로 199-1",37.545418,127.08533
1871,"아차산","삼일민물장어","맛집","서울 광진구 천호대로 685-0",37.55023,127.09123
1872,"아현","아현시장","관광지","서울 마포구 굴레방로 27-10",37.55668601,126.9550132
1873,"아현","아현가구거리","관광지","서울 서대문구",37.55815808,126.958374
1874,"아현","북아현아트홀","관광지","서울 서대문구 북아현로 51-0",37.56186161,126.9554814
1875,"안국","PKM갤러리","관광지","서울 종로구 삼청로7길 40-0",37.58412744,126.980094
1876,"안국","아트선재센터","관광지","서울 종로구 율곡로3길 87-0",37.57951687,126.9818716
1877,"안국","서울공예박물관","관광지","서울 종로구 율곡로3길 4-0",37.57669357,126.9834467
1878,"안국","안녕인사동","관광지","서울 종로구 인사동길 49-0",37.57457301,126.9834826
1879,"안국","국제갤러리","관광지","서울 종로구 삼청로 54-0",37.58077985,126.9804817
1880,"안국","창덕궁","관광지","서울 종로구 율곡로 99-0",37.5816292,126.9918487
1881,"안국","조계사","관광지","서울 종로구 우정국로 55-0",37.57390641,126.9818161
1882,"안국","북촌한옥마을","관광지","서울 종로구",37.58151666,126.9851769
1883,"안국","국립현대미술관/서울관","관광지","서울 종로구 삼청로 30-0",37.57869833,126.9801062
1884,"안국","슬로우파크","맛집","서울 종로구 삼청로 141-0",37.587917,126.9815
1885,"안국","소금집델리안국점","맛집","서울 종로구 북촌로4길 19-0",37.57946,126.98623
1886,"안국","모도우광화문점","맛집","서울 종로구 율곡로 6-0",37.575455,126.979774
1887,"안국","어니언안국점","맛집","서울 종로구 계동길 5-0",37.577385,126.986374
1888,"안국","블루보틀삼청카페","맛집","서울 종로구 북촌로5길 76-0",37.580154,126.980865
1889,"안국","몽중헌안국점","맛집","서울 종로구 북촌로 31-22",37.57961,126.98384
1890,"안국","카페노티드안국","맛집","서울 종로구 북촌로 6-3",37.57746,126.98604
1891,"안국","황생가칼국수","맛집","서울 종로구 북촌로5길 78-0",37.58008,126.98067
1892,"안국","삼청동수제비본점","맛집","서울 종로구 삼청로 101-1",37.58461,126.981926
1893,"안국","눈나무집","맛집","서울 종로구 삼청로 136-1",37.58748,126.98189
1894,"안국","편안한집","맛집","서울 종로구 북촌로 133-0",37.587322,126.98332
1895,"안국","크리스탈제이드광화문상하이팰리스점","맛집","서울 종로구 율곡로2길 7-0",37.575012,126.98125
1896,"안국","베이징코야","맛집","서울 종로구 율곡로2길 25-0",37.574364,126.980515
1897,"안국","다운타우너안국","맛집","서울 종로구 북촌로 6-4",37.57747,126.986374
1898,"안국","용수산비원점","맛집","서울 종로구 창덕궁1길 2-0",37.579445,126.9892
1899,"안국","서울서둘째로잘하는집","맛집","서울 종로구 삼청로 122-1",37.58625,126.981834
1900,"안국","스미스가좋아하는한옥","맛집","서울 종로구 삼청로 22-7",37.57803,126.98007
1901,"안국","런던베이글뮤지엄안국점","맛집","서울 종로구 북촌로4길 20-0",37.57917,126.986206
1902,"안암","동우설렁탕","맛집","서울 성북구 개운사길 45-0",37.58839,127.02905
1903,"안암","개운사","관광지","서울 성북구 개운사길 73-0",37.58998817,127.0283118
1904,"안암","고른햇살","맛집","서울 성북구 개운사길 27-0",37.587524,127.0291
1905,"안암","이공김밥안암본점","맛집","서울 성북구 안암로 61-6",37.582397,127.028465
1906,"안암","두부촌","맛집","서울 성북구 안암로 43-0",37.581203,127.02683
1907,"암사","암사선사유적박물관","관광지","서울 강동구 올림픽로 875-0",37.56154766,127.1311361
1908,"암사","서울암사동유적","관광지","서울 강동구 올림픽로 875-0",37.56068664,127.1303584
1909,"암사","새장터어린이공원","관광지","서울 강동구 암사1가길 16-0",37.5521043,127.1307751
1910,"암사","암사청과종합시장","관광지","서울 강동구 상암로 42-0",37.54949347,127.1278032
1911,"암사","암사어린이극장","관광지","서울 강동구 올림픽로 930-0",37.56346412,127.1333581
1912,"암사","암사생태공원","관광지","서울 강동구",37.55540942,127.1227758
1913,"암사","구강사","관광지","서울 강동구 천중로 64-0",37.54491068,127.1288309
1914,"암사","광나루한강공원/모두의놀이터","관광지","서울 강동구",37.54750992,127.1209006
1915,"암사","천호자전거거리","관광지","서울 강동구",37.54574389,127.1244146
1916,"암사","청진생등심","맛집","서울 강동구 올림픽로 803-0",37.552876,127.128136
1917,"암사","서초면옥천호본점","맛집","서울 강동구 올림픽로 728-0",37.546097,127.12646
1918,"암사","개수리막국수암사점","맛집","서울 강동구 올림픽로 759-0",37.54905,127.126785
1919,"암사","광나루한강공원","관광지","서울 강동구 선사로 83-106",37.55002115,127.1216371
1920,"암사","암사종합시장","관광지","서울 강동구 상암로11길 25-0",37.5508223,127.1289713
1921,"압구정","무탄","맛집","서울 강남구 논현로176길 22-0",37.527298,127.03031
1922,"압구정","명인등심압구정직영점","맛집","서울 강남구 도산대로 211-0",37.520596,127.02968
1923,"압구정","마켓오압구정점","맛집","서울 강남구 도산대로 310-0",37.521538,127.03548
1924,"압구정","리틀넥청담","맛집","서울 강남구 도산대로51길 17-0",37.52421,127.037766
1925,"압구정","런던베이글뮤지엄도산점","맛집","서울 강남구 언주로168길 33-0",37.52608,127.03644
1926,"압구정","덕후선생","맛집","서울 강남구 선릉로 822-0",37.525257,127.04018
1927,"압구정","달마시안","맛집","서울 강남구 압구정로42길 42-0",37.526268,127.03453
1928,"압구정","다운타우너청담","맛집","서울 강남구 도산대로53길 14-0",37.524063,127.038574
1929,"압구정","누데이크하우스도산","맛집","서울 강남구 압구정로46길 50-0",37.52537,127.03568
1930,"압구정","꽁티드툴레아도산점","맛집","서울 강남구 도산대로49길 39-0",37.525562,127.03689
1931,"압구정","금수복국압구정점","맛집","서울 강남구 언주로 821-0",37.52355,127.0328
1932,"압구정","강서면옥압구정점","맛집","서울 강남구 언주로164길 19-0",37.525578,127.03512
1933,"압구정","강남면옥본점","맛집","서울 강남구 논현로152길 34-0",37.521427,127.030945
1934,"압구정","뱃고동압구정본점","맛집","서울 강남구 언주로172길 54-0",37.526844,127.03803
1935,"압구정","삼원가든본점","맛집","서울 강남구 언주로 835-0",37.52493,127.03253
1936,"압구정","아베크청담","맛집","서울 강남구 선릉로 823-0",37.525635,127.039345
1937,"압구정","연타발압구정본점","맛집","서울 강남구 도산대로 231-0",37.521446,127.03215
1938,"압구정","오스테리아꼬또압구정점","맛집","서울 강남구 언주로165길 7-12",37.52509,127.03223
1939,"압구정","오엔","맛집","서울 강남구 압구정로11길 37-30",37.527653,127.01768
1940,"압구정","일일향압구정1호점","맛집","서울 강남구 논현로168길 30-0",37.523457,127.03059
1941,"압구정","중앙해장","맛집","서울 강남구 영동대로86길 17-0",37.50828,127.06548
1942,"압구정","카멜커피","맛집","서울 강남구 도산대로45길 16-8",37.523453,127.03599
1943,"압구정","카페노티드청담","맛집","서울 강남구 도산대로53길 15-0",37.524193,127.03824
1944,"압구정","퀸즈파크청담점","맛집","서울 강남구 압구정로60길 22-0",37.52598,127.04161
1945,"압구정","포레스트청담","맛집","서울 강남구 선릉로 803-0",37.523933,127.03896
1946,"압구정","한일관압구정점","맛집","서울 강남구 압구정로38길 14-0",37.527782,127.03249
1947,"압구정","일일향성수점","맛집","서울 성동구 성수일로6길 47-0",37.5443,127.055244
1948,"압구정","현대백화점/압구정본점","관광지","서울 강남구 압구정로 165-0",37.52738429,127.0275069
1949,"압구정","CGV/압구정본관","관광지","서울 강남구 논현로 848-0",37.52457907,127.0288679
1950,"압구정","광림아트센터/BBCH홀","관광지","서울 강남구 논현로163길 33-0",37.52394023,127.0256182
1951,"압구정","서울옥션/강남센터","관광지","서울 강남구 언주로 864-0",37.52741693,127.0339155
1952,"압구정","금강쇼핑센터","관광지","서울 강남구 압구정로 201-0",37.53035618,127.0298122
1953,"압구정","CGV/압구정신관","관광지","서울 강남구 압구정로30길 45-0",37.52435688,127.0294234
1954,"애오개","헬로방방/마포아현점","관광지","서울 마포구 마포대로 195-0",37.55288089,126.9540966
1955,"애오개","황금콩밭","맛집","서울 마포구 마포대로16길 9-0",37.550964,126.95673
1956,"애오개","진미식당","맛집","서울 마포구 마포대로 186-6",37.55061,126.9558
1957,"약수","리사르커피로스터스","맛집","서울 중구 다산로8길 16-7",37.55247,127.01043
1958,"약수","금돼지식당","맛집","서울 중구 다산로 149-0",37.55709,127.011665
1959,"약수","만포막국수","맛집","서울 중구 동호로14길 2-0",37.555798,127.010315
1960,"약수","호박식당약수본점","맛집","서울 중구 다산로 154-0",37.55731,127.01232
1961,"약수","약수순대국","맛집","서울 중구 다산로8길 7-0",37.553017,127.01004
1962,"약수","소담촌약수점","맛집","서울 중구 동호로10길 30-0",37.55519,127.01636
1963,"양재","영산양재홀","관광지","서울 서초구 바우뫼로37길 45-0",37.48052866,127.038423
1964,"양재","카페캐틀앤비양재점","맛집","서울 서초구 양재천로 131-0",37.4788,127.04198
1965,"양재","크라이치즈버거양재점","맛집","서울 서초구 강남대로41길 8-0",37.487274,127.03192
1966,"양재","프릿츠양재점","맛집","서울 서초구 강남대로37길 24-11",37.48537,127.032196
1967,"양재","갈비사랑","맛집","서울 서초구 강남대로 204-0",37.48248,127.03673
1968,"양재","라그릴리아양재점","맛집","서울 서초구 남부순환로 2620-0",37.484516,127.03733
1969,"양재","버드나무집서초본점","맛집","서울 서초구 효령로 434-0",37.489105,127.031204
1970,"양재","봉피양양재점","맛집","서울 서초구 강남대로 283-0",37.48847,127.031715
1971,"양재","산들해양재동점","맛집","서울 서초구 강남대로 213-0",37.482765,127.03495
1972,"양재","설마중","맛집","서울 서초구 남부순환로 2648-0",37.485023,127.04037
1973,"양재","영동족발본점","맛집","서울 서초구 남부순환로358길 8-0",37.484585,127.038
1974,"양재","오선채","맛집","서울 서초구 남부순환로 2634-8",37.484566,127.038635
1975,"양재","임병주산동손칼국수","맛집","서울 서초구 강남대로37길 65-0",37.484566,127.02998
1976,"양재","한전아트센터공연장","관광지","서울 서초구 효령로72길 60-0",37.48580577,127.0285905
1977,"양천구청","히노야마목동점","맛집","서울 양천구 목동서로 349-0",37.517406,126.8653
1978,"양천구청","토마토김밥 고척사거리점","맛집","서울 구로구 고척로 237-0",37.506622,126.85929
1979,"양천구청","마실목동점","맛집","서울 양천구 목동동로 55-0",37.515522,126.8614
1980,"양천구청","왕뼈감자탕고척점","맛집","서울 구로구 중앙로 101-0",37.506283,126.85993
1981,"양천구청","어린이교통공원","관광지","서울 양천구 목동남로 106-23",37.5098298,126.8703268
1982,"양천구청","향림사","관광지","서울 양천구 중앙로14나길 39-0",37.50563582,126.8663828
1983,"양천구청","갈산공원","관광지","서울 양천구",37.50724676,126.868827
1984,"양천구청","계남근린공원","관광지","서울 양천구",37.51027411,126.8554948
1985,"양천구청","갈산문화예술센터","관광지","서울 양천구 목동남로 106-0",37.51075375,126.8702265
1986,"양천구청","양천근린공원","관광지","서울 양천구 목동동로 지하 111-0",37.51807884,126.8683269
1987,"양천구청","양천해누리체육공원","관광지","서울 양천구 안양천로 711-0",37.51174626,126.8729377
1988,"양천구청","덕의근린공원","관광지","서울 구로구 중앙로15길 72-0",37.50694116,126.8561615
1989,"양천구청","계남근린공원/축구장","관광지","서울 구로구",37.50869095,126.8554949
1990,"양천구청","현준아이스링크","관광지","서울 구로구 목동남로 6-0",37.50676567,126.860888
1991,"양천구청","신선설농탕목동점","맛집","서울 양천구 목동서로 349-0",37.517406,126.8653
1992,"양평","플로렌스파티하우스오목교점","맛집","서울 영등포구 영등포로 33-0",37.523293,126.88522
1993,"양평","안양천벚꽃길","관광지","서울 영등포구",37.51698989,126.8819894
1994,"양평","양평해장국","맛집","서울 관악구 봉천로 229-0",37.48985,126.92737
1995,"어린이대공원","어린이대공원","관광지","서울 광진구 능동로 216-0",37.54977092,127.0806963
1996,"어린이대공원","원기옥","맛집","서울 성동구 아차산로17길 48-0",37.546394,127.06589
1997,"어린이대공원","어린이회관","관광지","서울 광진구 광나루로 441-0",37.54699345,127.0781688
1998,"어린이대공원","어린이회관눈썰매장","관광지","서울 광진구 광나루로 441-0",37.5460494,127.0814337
1999,"어린이대공원","광진광장공원","관광지","서울 광진구",37.54774334,127.0735859
2000,"어린이대공원","아리수나라","관광지","서울 광진구 능동로 238-0",37.55132628,127.0777521
2001,"어린이대공원","와팝홀","관광지","서울 광진구 능동로 238-0",37.55079858,127.0797797
2002,"어린이대공원","서울광나루안전체험관","관광지","서울 광진구 능동로 238-0",37.55121518,127.0770855
2003,"어린이대공원","어린이회관수영장","관광지","서울 광진구 능동로 216-0",37.54583727,127.0802301
2004,"어린이대공원","키즈오토파크","관광지","서울 광진구 능동로 216-0",37.55160403,127.0785021
2005,"어린이대공원","VIPS어린이대공원점","맛집","서울 광진구 광나루로 410-0",37.546562,127.07505
2006,"어린이대공원","보난자커피군자점","맛집","서울 광진구 능동로 239-0",37.551517,127.07615
2007,"어린이대공원","은혜즉석떡볶이","맛집","서울 광진구 광나루로 381-1",37.5481,127.07233
2008,"어린이대공원","하이난","맛집","서울 광진구 능동로 243-1",37.552067,127.07643
2009,"어린이대공원","천미향","맛집","서울 광진구 능동로 237-0",37.551327,127.0761
2010,"여의나루","애슐리퀸즈여의도한강공원점","맛집","서울 영등포구 여의동로 290-0",37.525814,126.93841
2011,"여의나루","브로트아트","맛집","서울 영등포구 국제금융로7길 3-0",37.522564,126.931206
2012,"여의나루","백리향","맛집","서울 영등포구 63로 50-0",37.519665,126.93991
2013,"여의나루","63뷔페파빌리온","맛집","서울 영등포구 63로 50-0",37.519665,126.93991
2014,"여의나루","여의도한강공원 멀티프라자","관광지","서울 영등포구 여의동로 지하 343-0",37.52807808,126.9335432
2015,"여의나루","여의도한강공원/녹음수광장","관광지","서울 영등포구",37.52493957,126.9370707
2016,"여의나루","서울밤도깨비야시장/(여의도한강공원)","관광지","서울 영등포구 여의동로 330-0",37.53182761,126.9277103
2017,"여의나루","물빛광장","관광지","서울 영등포구 여의공원로 0-0",37.5308555,126.9283769
2018,"여의나루","이랜드크루즈/여의도선착장","관광지","서울 영등포구 여의동로 290-0",37.52577282,126.9383761
2019,"여의나루","여의도한강공원","관광지","서울 영등포구 여의동로 330-0",37.53104992,126.9282936
2020,"여의나루","더현대/서울","관광지","서울 영등포구 여의대로 108-0",37.52602273,126.9282937
2021,"여의나루","파리크라상여의도점","맛집","서울 영등포구 여의나루로4길 18-0",37.52137,126.9274
2022,"여의나루","파리크라상더현대서울점","맛집","서울 영등포구 여의대로 108-0",37.525192,126.929115
2023,"여의나루","워킹온더클라우드","맛집","서울 영등포구 63로 50-0",37.519665,126.93991
2024,"여의도","흑돈가여의도직영점","맛집","서울 영등포구 여의대방로69길 23-0",37.52094,126.93009
2025,"여의도","가양칼국수버섯매운탕","맛집","서울 영등포구 국제금융로 78-0",37.520874,126.9313
2026,"여의도","해담채서여의도점","맛집","서울 영등포구 은행로 30-0",37.5282,126.92265
2027,"여의도","한암동여의도점","맛집","서울 영등포구 국제금융로2길 32-0",37.523865,126.92414
2028,"여의도","하동관국회의사당역직영점","맛집","서울 영등포구 은행로 3-0",37.52751,126.91966
2029,"여의도","CGV/여의도","관광지","서울 영등포구 국제금융로 10-0",37.52507838,126.925905
2030,"여의도","여의도백화점","관광지","서울 영등포구 국제금융로6길 33-0",37.52074555,126.9269605
2031,"여의도","IFC몰","관광지","서울 영등포구 국제금융로 10-0",37.5254769,126.9254484
2032,"여의도","타코벨여의도메리츠점","맛집","서울 영등포구 국제금융로2길 11-0",37.52417,126.92643
2033,"여의도","창고43여의도본점","맛집","서울 영등포구 국제금융로6길 33-0",37.52079,126.92691
2034,"여의도","창고43샛강점","맛집","서울 영등포구 여의대방로 376-0",37.51819,126.93136
2035,"여의도","진진2호점","맛집","서울 영등포구 국회대로72길 11-0",37.529976,126.92082
2036,"여의도","진주집","맛집","서울 영등포구 국제금융로6길 33-0",37.52079,126.92691
2037,"여의도","정인면옥","맛집","서울 영등포구 국회대로76길 10-0",37.530655,126.921555
2038,"여의도","일일향여의도점","맛집","서울 영등포구 의사당대로 83-0",37.523365,126.923454
2039,"여의도","은성회관","맛집","서울 영등포구 여의대방로65길 12-0",37.51963,126.93003
2040,"여의도","운산","맛집","서울 영등포구 여의공원로 101-0",37.52927,126.9249
2041,"여의도","올라여의도파크센터점","맛집","서울 영등포구 여의대로 8-0",37.521217,126.91859
2042,"여의도","올라여의도KBS점","맛집","서울 영등포구 의사당대로 38-0",37.52603,126.91869
2043,"여의도","오복수산여의도점","맛집","서울 영등포구 국제금융로2길 17-0",37.524063,126.92603
2044,"여의도","오발탄여의도점","맛집","서울 영등포구 여의대방로65길 20-0",37.520218,126.92951
2045,"여의도","아티제여의도점","맛집","서울 영등포구 국제금융로2길 17-0",37.524063,126.92603
2046,"여의도","아웃백스테이크하우스여의도점","맛집","서울 영등포구 국제금융로8길 6-0",37.52181,126.929695
2047,"여의도","소호정여의도점","맛집","서울 영등포구 국회대로 800-0",37.53093,126.92108
2048,"여의도","세상의모든아침","맛집","서울 영등포구 여의대로 24-0",37.52218,126.919914
2049,"여의도","사대부집곳간","맛집","서울 영등포구 여의대로 24-0",37.52218,126.919914
2050,"여의도","브루클린더버거조인트여의도점","맛집","서울 영등포구 국제금융로2길 24-0",37.524303,126.92484
2051,"여의도","모도우여의도점","맛집","서울 영등포구 국제금융로2길 32-0",37.523865,126.92414
2052,"여의도","모던눌랑여의도점 ","맛집","서울 영등포구 국제금융로8길 31-0",37.519745,126.92807
2053,"여의도","뚝심한우여의도점","맛집","서울 영등포구 국제금융로6길 26-0",37.521954,126.92697
2054,"여의도","드롭탑서여의도점","맛집","서울 영등포구 국회대로70길 7-0",37.529995,126.91991
2055,"여의도","동해도본점","맛집","서울 영등포구 은행로 25-0",37.528694,126.92139
2056,"여의도","돈블랑여의도점","맛집","서울 영등포구 여의대방로67길 11-0",37.519764,126.930244
1472,"성수","성수동카페거리","맛집","서울 성동구",37.563427,127.036934
1473,"성수","성수동대림창고갤러리","맛집","서울 성동구 성수이로 78-0",37.541637,127.05665
1474,"성수","성수다락","맛집","서울 성동구 뚝섬로9길 20-0",37.53993,127.05623
1475,"성수","문츠바베큐","맛집","서울 성동구 연무장5길 6-0",37.543633,127.05244
1476,"성수","마리오네","맛집","서울 성동구 성수이로12길 15-0",37.53974,127.05691
1477,"성수","르프리크","맛집","서울 성동구 연무장5길 9-16",37.544437,127.05266
1478,"성수","롸카두들내쉬빌핫치킨성수점","맛집","서울 성동구 성수일로4길 25-0",37.542503,127.051865
1479,"성수","로우키","맛집","서울 성동구 연무장3길 6-0",37.544197,127.05158
1480,"성수","뚝도농원","맛집","서울 성동구 아차산로 82-0",37.545135,127.05325
1481,"성수","도렐육지3호점","맛집","서울 성동구 연무장7길 11-0",37.54379,127.05442
1482,"성수","다운타우너피치스","맛집","서울 성동구 연무장3길 9-0",37.544666,127.05133
1483,"성수","꿉당성수점","맛집","서울 성동구 성수이로20길 10-0",37.54323,127.05764
1484,"성수","RSG성수","맛집","서울 성동구 연무장15길 11-0",37.54282,127.05891
1485,"성수","할아버지공장","맛집","서울 성동구 성수이로7가길 9-0",37.541176,127.05496
1486,"성수","프롤라","맛집","서울 성동구 연무장17길 5-0",37.541252,127.06094
1487,"성수","타이거풀","맛집","서울 성동구 성수이로7가길 7-0",37.54091,127.05471
1488,"성수","쿠나","맛집","서울 성동구 연무장5길 9-16",37.544437,127.05266
